,text,tag,label
470,The government passed a law to protect the rights of workers.,0 0 intention 0 0 0 effect 0 0 0 0 0,intend
471,The government launched a campaign to reduce corruption in government.,0 0 intention 0 0 0 effect 0 0 0 0,intend
472,The government implemented a new policy to promote public-private partnerships.,0 0 intention 0 0 0 0 effect 0 0 0 0 0,intend
473,The government passed a law to protect the rights of consumers.,0 0 intention 0 0 0 effect 0 0 0 0 0,intend
474,The government launched a campaign to promote responsible business practices.,0 0 intention 0 0 0 effect 0 0 0 0,intend
475,The government implemented a new policy to promote economic inclusion.,0 0 intention 0 0 0 0 effect 0 0 0,intend
476,"The government has passed a law to increase access to financial services, in an effort to reduce economic inequality.",0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
477,The government passed a law to increase access to clean water in an effort to protect the environment.,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
478,Each right entitles the shareholder to buy $100 face amount of 5% bonds due 1993 and warrants to buy 5 common shares at 30 cents a share.,0 condition 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
479,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,enable
480,"Prime Minister Margaret Thatcher might, however, be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford.",0 0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
481,"Canada's largest department store operator said the rights offering will entitle holders of its ordinary shares, except residents in the U.S. and Britain, to subscribe for two additional shares for every five shares held at a price of C$25 a share.",0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
482,DD Acquisition said the extension is to allow this process to be completed.,0 0 0 0 condition 0 0 0 0 0 0 0 effect 0,enable
483,"The government of Prime Minister Brian Mulroney has been under pressure to reduce the deficit, which is expected to reach C$30 billion this year.",0 0 0 0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
484,The proceeds of the offering will be used to reduce the company's debt and to fund its expansion plans.,0 condition 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0,enable
485,"The company has also announced that it will be launching a new loyalty program for its customers, which will offer rewards and discounts for frequent shoppers.",0 0 0 0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,enable
486,The company has also announced that it will be investing in new technology to improve customer service and increase efficiency.,0 0 0 0 0 0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0,enable
487,The company has also announced that it will be investing in new marketing initiatives to increase brand awareness and customer loyalty.,0 0 0 0 0 0 0 0 0 0 0 0 condition 0 0 effect 0 0 0 0 0 0,enable
488,The company has also announced that it will be investing in research and development to create new products and services.,0 0 0 0 0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0,enable
489,The company has also announced that it will be investing in new training programs to ensure that its employees are up to date with the latest industry trends.,0 0 0 0 0 0 0 0 0 0 0 0 condition 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
490,The U.S. Senate yesterday approved a bill that would impose a three-year moratorium on the importation of certain products from countries that have not signed the Nuclear Non-Proliferation Treaty.,0 0 0 0 condition 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
491,"The United Nations Security Council yesterday unanimously approved a resolution that would impose a total trade embargo on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,enable
492,The Canadian government has announced new regulations to ensure that foreign investors are subject to the same rules as domestic investors when it comes to investing in the country's stock markets.,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
493,The Canadian government has announced a new tax credit for small businesses to help them offset the costs of hiring new employees.,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,enable
494,The Canadian government has announced a new program to help low-income families access affordable housing.,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0,enable
495,The Canadian government has announced a new initiative to help Indigenous communities access clean drinking water.,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0,enable
496,The Canadian government has announced a new plan to reduce greenhouse gas emissions and combat climate change.,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0,enable
497,The Canadian government has announced a new policy to ensure that all Canadians have access to high-quality health care.,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,enable
498,The Canadian government has announced a new program to help young people gain access to post-secondary education.,0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0,enable
499,The government has also announced plans to invest in renewable energy sources to reduce the country's reliance on fossil fuels.,0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,enable
500,The government has also announced plans to invest in education and training programs to ensure that the country's workforce is equipped with the skills needed to compete in the global economy.,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,enable
501,"The initiative will provide financial assistance to low-income families and individuals, as well as access to education and job training programs.",0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
502,The government has also announced that it will be investing in infrastructure projects to improve transportation and communication networks.,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0,enable
503,The government has also announced that it will be investing in renewable energy sources to reduce the country's reliance on fossil fuels.,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,enable
504,The government has also announced that it will be investing in research and development to create new technologies and products.,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0,enable
505,The government has also announced that it will be investing in new programs to promote economic growth and job creation.,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0,enable
506,The government has also announced plans to introduce a new tax on luxury goods to help fund public services.,0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,enable
507,"The United Nations Security Council yesterday unanimously approved a resolution that would impose a total trade embargo on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,enable
508,The company has also announced that it will be investing in new infrastructure projects to improve the quality of life in the local community.,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
509,The company has also announced that it will be investing in new environmental initiatives to reduce its carbon footprint.,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0,enable
510,The company has also announced that it will be investing in new educational programs to help its employees develop their skills and knowledge.,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,enable
511,The company has also announced that it will be investing in new social programs to support the local community.,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0,enable
512,The government has also announced that it will be investing in new renewable energy sources to reduce its reliance on fossil fuels.,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0,enable
513,The government has also announced that it will be investing in new public transportation systems to reduce traffic congestion.,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0,enable
514,The government has also announced that it will be investing in new healthcare initiatives to improve access to quality healthcare.,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 effect effect 0 0 0 0,enable
515,The government has also announced that it will be investing in new housing initiatives to provide affordable housing for low-income families.,0 0 0 0 0 0 0 0 0 condition 0 0 effect 0 0 0 0 0 0 0 0 0 0 0,enable
516,"The U.S. government yesterday announced that it will impose a total trade embargo on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.",0 0 0 0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,enable
517,"The European Union yesterday announced that it will impose a total trade embargo on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.",0 0 0 0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,enable
518,The European Union has passed a new law to reduce carbon emissions by 40% by,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0,enable
519,The government has also announced plans to invest in social welfare programs to ensure that all citizens have access to basic services and support.,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,enable
520,The government has also announced plans to invest in environmental protection initiatives to reduce pollution and protect natural resources.,0 0 0 0 0 0 0 condition 0 0 0 0 0 effect effect 0 0 0 0 0,enable
521,The government has also announced plans to invest in public health initiatives to improve the health and wellbeing of citizens.,0 0 0 0 0 0 0 condition 0 0 0 0 0 effect effect effect 0 0 0 0 0,enable
522,The government has also announced plans to invest in cultural and heritage projects to preserve the country's history and promote its cultural identity.,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
523,The United Nations has declared a new resolution to end the conflict in the Middle East.,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0,enable
524,The European Union has passed a new law to reduce carbon emissions and combat climate change.,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0,enable
525,The United States Congress has passed a new bill to provide healthcare to all citizens.,0 0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0,enable
526,The United Nations has passed a resolution calling for an end to the conflict in Syria.,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0,enable
527,The United Nations has also passed a resolution condemning the use of chemical weapons in Syria.,0 0 0 0 0 0 0 condition effect 0 0 0 0 0 0 0 0,enable
528,The United States has imposed new tariffs on Chinese imports in an effort to reduce the trade deficit.,0 0 0 0 0 0 condition 0 0 0 0 0 0 0 effect 0 0 0 0,enable
529,The European Union has agreed to a new climate change agreement that will reduce greenhouse gas emissions.,0 0 0 0 0 0 0 0 0 0 condition 0 0 effect 0 0 0 0,enable
530,The United Nations has passed a resolution calling for an end to the use of landmines in conflict zones.,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
531,"The European Commission has also proposed that the European Union should impose a ban on the import of products from Iraq, in order to enforce the UN embargo.",0 0 0 0 0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,enable
532,The United States Senate has passed a resolution calling for the immediate lifting of the economic sanctions imposed on Cuba by the United States.,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,enable
533,The company said the proceeds of the offering will be used to reduce its debt and to fund its expansion plans.,0 0 0 0 condition 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
534,"The United Nations Security Council yesterday unanimously approved a resolution that would impose a total trade embargo on North Korea, allowing the U.S. and other nations to immediately begin stopping ships carrying North Korean goods.",0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
535,The U.S. Senate yesterday approved a bill that would impose a three-year moratorium on the importation of certain products from countries that have not signed the Nuclear Non-Proliferation Treaty.,0 0 0 0 condition condition condition 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
